id_ticker,dt_trx,open_prc,high_prc,low_prc,close_prc,volume_trx,value_prc
SPTO,2022-01-31,620.00,630,620,630,32800,20356500
SPTO,2022-01-28,615.00,625,615,615,167400,103770500
SPTO,2022-01-27,635.00,635,620,625,33500,20778000
SPTO,2022-01-26,645.00,645,610,630,92800,57872500
SPTO,2022-01-25,645.00,650,640,645,74900,48281000
SPTO,2022-01-24,660.00,660,640,645,63100,40722000
SPTO,2022-01-21,640.00,645,635,645,58300,37386500
SPTO,2022-01-20,630.00,640,625,640,39800,25316000
SPTO,2022-01-19,615.00,625,615,625,113600,70642500
SPTO,2022-01-18,610.00,620,610,620,78800,48589500
SPTO,2022-01-17,615.00,620,610,610,162900,99409000
SPTO,2022-01-14,620.00,620,615,615,62900,38783500
SPTO,2022-01-13,610.00,620,610,620,151200,92365000
SPTO,2022-01-12,620.00,625,610,615,413400,254784500
SPTO,2022-01-11,630.00,635,610,615,936300,576438000
