id_ticker,dt_trx,open_prc,high_prc,low_prc,close_prc,volume_trx,value_prc
SBAT,2022-01-03,50.00,50,50,50,40577000,2028850000
SBAT,2021-12-30,50.00,50,50,50,590800,29540000
SBAT,2021-12-29,50.00,50,50,50,4813100,240655000
SBAT,2021-12-28,50.00,50,50,50,8024000,401200000
SBAT,2021-12-27,53.00,53,50,50,123984600,6202928600
SBAT,2021-12-24,60.00,63,53,53,1147014900,67144768400
SBAT,2021-12-23,50.00,58,50,56,1593956200,86363294000
SBAT,2021-12-22,50.00,52,50,50,288819800,14557955700
SBAT,2021-12-21,50.00,51,50,50,128078300,6404763100
SBAT,2021-12-20,50.00,50,50,50,1402500,70125000
SBAT,2021-12-17,50.00,50,50,50,1821800,91090000
SBAT,2021-12-16,50.00,50,50,50,107000,5350000
SBAT,2021-12-15,50.00,50,50,50,314200,15710000
SBAT,2021-12-13,50.00,50,50,50,759900,37995000
SBAT,2021-12-10,50.00,50,50,50,520000,26000000
SBAT,2021-12-09,50.00,50,50,50,23800,1190000
SBAT,2021-12-08,50.00,50,50,50,10900,545000
SBAT,2021-12-07,50.00,50,50,50,261800,13090000
SBAT,2021-12-06,50.00,50,50,50,57800,2890000
SBAT,2021-12-03,50.00,50,50,50,14100,705000
SBAT,2021-12-02,50.00,50,50,50,169000,8450000
SBAT,2021-12-01,50.00,50,50,50,184500,9225000
SBAT,2021-11-30,50.00,50,50,50,16714900,835745000
SBAT,2021-11-29,50.00,50,50,50,14937700,746885000
SBAT,2021-11-26,50.00,50,50,50,1972800,98640000
SBAT,2021-11-25,50.00,50,50,50,38700,1935000
SBAT,2021-11-24,50.00,50,50,50,456200,22810000
SBAT,2021-11-23,50.00,50,50,50,82500,4125000
SBAT,2021-11-22,50.00,50,50,50,396000,19800000
SBAT,2021-11-19,50.00,50,50,50,1408700,70435000
SBAT,2021-11-18,50.00,50,50,50,739200,36960000
SBAT,2021-11-17,50.00,50,50,50,268600,13430000
SBAT,2021-11-16,50.00,50,50,50,3299200,164960000
SBAT,2021-11-15,50.00,50,50,50,1617400,80870000
SBAT,2021-11-12,50.00,50,50,50,1893300,94665000
SBAT,2021-11-11,50.00,50,50,50,1630500,81525000
SBAT,2021-11-10,50.00,50,50,50,2087200,104360000
SBAT,2021-11-09,50.00,50,50,50,184600,9230000
SBAT,2021-11-08,50.00,50,50,50,14784900,739245000
SBAT,2021-11-05,50.00,50,50,50,4832600,241630000
SBAT,2021-11-04,50.00,50,50,50,7072900,353645000
SBAT,2021-11-03,50.00,50,50,50,3721800,186090000
SBAT,2021-11-02,50.00,51,50,50,140579900,7033494900
SBAT,2021-11-01,50.00,50,50,50,16000200,800010000
SBAT,2021-10-29,50.00,50,50,50,1324800,66240000
SBAT,2021-10-28,50.00,50,50,50,8485900,424295000
SBAT,2021-10-27,50.00,50,50,50,6542500,327125000
SBAT,2021-10-26,50.00,50,50,50,9624800,481240000
SBAT,2021-10-25,50.00,50,50,50,16772200,838610000
SBAT,2021-10-22,50.00,50,50,50,1314300,65715000
SBAT,2021-10-21,50.00,50,50,50,1737800,86890000
SBAT,2021-10-19,50.00,50,50,50,7246300,362315000
SBAT,2021-10-18,50.00,50,50,50,19352900,967645000
SBAT,2021-10-15,50,50,50,50,17818800,890940000
SBAT,2021-10-14,50,50,50,50,2054000,102700000
SBAT,2021-10-13,50,50,50,50,30582200,1529110000
SBAT,2021-10-12,50,50,50,50,2639400,131970000
SBAT,2021-10-11,51,51,50,50,6752600,337911200
SBAT,2021-10-08,51,51,50,50,448449900,22458782000
SBAT,2021-10-07,51,51,50,51,590135100,29733304600
SBAT,2021-10-06,51,53,50,51,406501100,20877054300
SBAT,2021-10-05,52,53,50,51,944567600,48593079300
SBAT,2021-10-04,50,54,50,52,605888500,30766076500
SBAT,2021-10-01,50,50,50,50,626400,31320000
SBAT,2021-09-30,50,50,50,50,554900,27745000
SBAT,2021-09-29,50,50,50,50,729400,36470000
SBAT,2021-09-28,50,51,50,50,60561300,3028889300
SBAT,2021-09-27,50,57,50,50,419605300,21974169700
SBAT,2021-09-24,50,50,50,50,267600,13380000
SBAT,2021-09-23,50,50,50,50,468600,23430000
SBAT,2021-09-22,50,50,50,50,3903900,195195000
SBAT,2021-09-21,50,50,50,50,3998400,199920000
SBAT,2021-09-20,50,50,50,50,6053100,302655000
SBAT,2021-09-17,50,50,50,50,6518600,325930000
SBAT,2021-09-16,50,50,50,50,1831200,91560000
SBAT,2021-09-15,50,50,50,50,5472500,273625000
SBAT,2021-09-14,50,50,50,50,5676300,283815000
SBAT,2021-09-13,50,50,50,50,2885700,144285000
SBAT,2021-09-10,50,50,50,50,6385000,319250000
SBAT,2021-09-09,50,50,50,50,4758000,237900000
SBAT,2021-09-08,50,50,50,50,2164700,108235000
SBAT,2021-09-07,50,50,50,50,891000,44550000
SBAT,2021-09-06,50,50,50,50,4864700,243235000
SBAT,2021-09-03,50,50,50,50,8841200,442060000
SBAT,2021-09-02,50,50,50,50,4812900,240645000
SBAT,2021-09-01,50,50,50,50,25797900,1289895000
SBAT,2021-08-31,50,50,50,50,4282000,214100000
SBAT,2021-08-30,50,50,50,50,5746400,287320000
SBAT,2021-08-27,50,50,50,50,11100,555000
SBAT,2021-08-26,50,50,50,50,1475400,73770000
SBAT,2021-08-25,50,50,50,50,13660800,683040000
SBAT,2021-08-24,50,50,50,50,4736100,236805000
SBAT,2021-08-23,50,50,50,50,146900,7345000
SBAT,2021-08-20,50,50,50,50,21500,1075000
SBAT,2021-08-19,50,50,50,50,196400,9820000
SBAT,2021-08-18,50,50,50,50,159100,7955000
SBAT,2021-08-16,50,50,50,50,141000,7050000
SBAT,2021-08-13,50,50,50,50,435200,21760000
SBAT,2021-08-12,50,50,50,50,9820400,491020000
