id_ticker,dt_trx,open_prc,high_prc,low_prc,close_prc,volume_trx,value_prc
TECH,2022-01-03,6950.00,7000,6500,6550,1590700,10516097500
TECH,2021-12-30,6200.00,6800,5775,6800,1773900,10445037500
TECH,2021-12-29,6525.00,6525,6200,6200,937300,5827677500
TECH,2021-12-28,6650.00,7000,6650,6650,1961400,13282937500
TECH,2021-12-27,7900.00,7900,7125,7125,74700,534130000
TECH,2021-12-24,8475.00,8475,7650,7650,1759900,13506835000
TECH,2021-12-23,8825.00,8900,8225,8225,1716700,14258600000
TECH,2021-12-22,8725.00,8950,8725,8825,1290600,11425362500
TECH,2021-12-21,8300.00,8800,7775,8725,1490900,12009570000
TECH,2021-12-20,8400.00,8500,7875,8300,1452500,11710115000
TECH,2021-12-17,8625.00,8900,7800,8450,1520100,12494452500
TECH,2021-12-16,9025.00,9225,8375,8375,894100,7696170000
TECH,2021-12-15,9600.00,9750,8850,9000,1447600,13078337500
TECH,2021-12-14,9575.00,10200,9400,9500,1492700,14639842500
TECH,2021-12-13,8775.00,9700,8775,9550,1558700,14729062500
TECH,2021-12-10,7800.00,8800,7700,8750,1832100,14785720000
TECH,2021-12-09,7650.00,7800,7525,7800,1421600,10845142500
TECH,2021-12-08,7775.00,7900,7500,7625,1391800,10675340000
TECH,2021-12-07,7600.00,7900,7350,7750,1460500,11114100000
TECH,2021-12-06,7475.00,7600,7225,7575,1479300,10916530000
TECH,2021-12-03,7200.00,7950,7100,7475,1439900,10464902500
TECH,2021-12-02,7100.00,7275,7000,7200,1498200,10669890000
TECH,2021-12-01,7150.00,7175,6900,7175,1546200,10874655000
TECH,2021-11-30,6925.00,7175,6925,7150,1484900,10497837500
TECH,2021-11-29,6900.00,7000,6600,6925,1579300,10681770000
TECH,2021-11-26,6975.00,6975,6600,6900,1516500,10404560000
TECH,2021-11-25,6975.00,7175,6800,6875,1523600,10633682500
TECH,2021-11-24,7300.00,7300,6950,6975,1530800,10802075000
TECH,2021-11-23,7325.00,7450,6950,7300,1465800,10505102500
TECH,2021-11-22,7025.00,7600,7000,7325,1612200,11455830000
TECH,2021-11-19,6650.00,7175,6600,7000,1498300,10431087500
TECH,2021-11-18,6600.00,6725,6525,6700,1625100,10745927500
TECH,2021-11-17,6675.00,6750,6450,6600,1573200,10244745000
TECH,2021-11-16,6700.00,6825,6400,6675,1640600,10702275000
TECH,2021-11-15,7050.00,7150,6675,6700,1483400,10145660000
TECH,2021-11-12,7025.00,7250,6825,7025,1498200,10503585000
TECH,2021-11-11,6750.00,7000,6550,7000,1653300,11185000000
TECH,2021-11-10,6725.00,6875,6650,6725,1547900,10507435000
TECH,2021-11-09,6800.00,6925,6550,6725,1558000,10569235000
TECH,2021-11-08,7000.00,7075,6700,6800,1607800,10923782500
TECH,2021-11-05,7050.00,7200,6775,6975,1517500,10600962500
TECH,2021-11-04,6900.00,7150,6850,7025,1509400,10512870000
TECH,2021-11-03,7275.00,7475,6875,6875,1446200,10363040000
TECH,2021-11-02,7400.00,7750,7200,7250,1365100,10224622500
TECH,2021-11-01,6925.00,7550,6900,7375,1450700,10413505000
TECH,2021-10-29,6925.00,7200,6925,6925,2235100,15658810000
TECH,2021-10-28,7275.00,7350,6900,6975,2176400,15281007500
TECH,2021-10-27,7700.00,7850,7200,7250,2094100,15504182500
TECH,2021-10-26,8225.00,8300,7675,7700,1961700,15490872500
TECH,2021-10-25,8150.00,8200,7800,8200,1917100,15554950000
TECH,2021-10-22,7725.00,8475,7700,8150,1998900,16014835000
TECH,2021-10-21,7700.00,7875,7575,7700,2010300,15592440000
TECH,2021-10-19,8025.00,8175,7625,7700,1929600,15296112500
TECH,2021-10-18,8200.00,8500,7850,8000,1901300,15579150000
TECH,2021-10-15,8050,8200,7850,8200,1980700,15991375000
TECH,2021-10-14,8000,8600,7775,8050,1901900,15405925000
TECH,2021-10-13,7700,8000,7350,8000,1987200,15370160000
TECH,2021-10-12,7125,8400,7125,7700,2335500,17483957500
TECH,2021-10-11,8250,8300,7650,7650,125500,963107500
TECH,2021-10-08,7000,8350,7000,8200,2440000,19879097500
TECH,2021-10-07,5875,7050,5875,6975,2911000,18124460000
TECH,2021-10-06,5875,5875,5575,5875,1825500,10421347500
TECH,2021-10-05,5875,5975,5550,5875,1780100,10217862500
TECH,2021-10-04,5400,5975,5275,5850,2685200,15197550000
TECH,2021-10-01,5700,5700,5350,5425,1933400,10599945000
TECH,2021-09-30,5950,5950,5600,5700,1790300,10251462500
TECH,2021-09-29,5900,6050,5500,5950,1745600,10244682500
TECH,2021-09-28,6275,6275,5850,5900,1716700,10097347500
TECH,2021-09-27,6400,6550,6250,6275,1644800,10479280000
TECH,2021-09-24,6650,6700,6375,6375,1645500,10722775000
TECH,2021-09-23,6650,6700,6375,6650,1575800,10283172500
TECH,2021-09-22,6625,6725,6400,6650,1562200,10211157500
TECH,2021-09-21,6325,6650,6100,6625,1605800,10355257500
TECH,2021-09-20,6700,6700,6350,6350,1575000,10156680000
TECH,2021-09-17,6750,6900,6300,6700,1857400,12011550000
TECH,2021-09-16,7000,7075,6650,6700,1484200,10236580000
TECH,2021-09-15,7000,7300,6875,6975,285000,1997537500
TECH,2021-09-14,6825,7000,6500,7000,381800,2605167500
TECH,2021-09-13,7025,7300,6525,6825,504800,3420722500
TECH,2021-09-10,6300,7350,6300,7000,993000,6630692500
TECH,2021-09-09,7000,7000,6750,6750,108300,731205000
TECH,2021-09-08,7550,7550,7250,7250,300500,2183580000
TECH,2021-09-07,8400,8400,7775,7775,750600,5866732500
TECH,2021-09-06,8450,9175,8100,8350,693500,5988287500
TECH,2021-09-03,7850,8475,7800,8450,1211900,9686960000
TECH,2021-09-02,9000,9000,8375,8375,189300,1589852500
TECH,2021-08-24,7550,9000,7525,9000,1089600,9690930000
TECH,2021-08-23,6350,7500,6300,7500,1570200,11495575000
TECH,2021-08-20,5875,6675,5825,6250,837200,5255107500
TECH,2021-08-19,6000,7125,5675,5875,1484500,9415417500
TECH,2021-08-16,5700,6475,5375,6100,2395800,14003327500
TECH,2021-08-13,4700,5775,4630,5775,2782800,15117084000
TECH,2021-08-12,3880,4770,3560,4630,2537400,10718537000
