id_ticker,dt_trx,open_prc,high_prc,low_prc,close_prc,volume_trx,value_prc
FMII,2022-01-03,380.00,400,370,386,24100,9323200
FMII,2021-12-30,372.00,382,368,380,30300,11344200
FMII,2021-12-29,376.00,382,368,382,11300,4236200
FMII,2021-12-28,406.00,406,372,376,36600,13983400
FMII,2021-12-27,368.00,386,368,386,44000,16494800
FMII,2021-12-24,388.00,388,364,370,87300,32469600
FMII,2021-12-23,422.00,422,376,388,44700,17232000
FMII,2021-12-22,408.00,428,382,402,1891200,751981000
FMII,2021-12-21,430.00,430,400,408,3525700,1429996600
FMII,2021-12-20,360.00,438,360,424,5761900,2270559200
FMII,2021-12-17,372.00,450,348,360,2653900,1006545600
FMII,2021-12-16,378.00,378,370,372,13500,5030200
FMII,2021-12-14,386.00,386,382,382,27500,10506600
FMII,2021-12-13,382.00,460,376,382,144400,60558800
FMII,2021-11-30,390.00,392,388,388,16600,6452400
FMII,2021-11-29,396.00,402,390,390,23100,9122600
FMII,2021-11-26,416.00,414,396,396,36700,14966000
FMII,2021-11-25,416.00,416,410,410,22900,9404000
FMII,2021-11-23,418.00,418,414,414,18500,7699200
FMII,2021-11-22,422.00,430,412,418,15700,6569800
FMII,2021-11-19,424.00,424,418,422,13400,5650800
FMII,2021-11-17,420.00,420,410,418,12100,5057200
FMII,2021-11-16,426.00,430,414,414,121400,50857400
FMII,2021-11-15,454.00,454,432,444,23400,10350600
FMII,2021-11-12,470.00,480,440,454,52000,23749200
FMII,2021-11-09,466.00,505,466,470,44300,21493900
FMII,2021-11-08,478.00,478,446,466,55400,25331000
FMII,2021-11-05,490.00,490,472,478,28500,13491000
FMII,2021-11-04,498.00,500,484,490,69100,33648000
FMII,2021-11-03,484.00,525,474,492,125600,61709800
FMII,2021-11-02,494.00,494,484,484,146200,71050400
FMII,2021-11-01,540.00,540,520,520,318700,166035000
FMII,2021-10-29,570.00,575,555,555,85300,47517500
FMII,2021-10-28,635.00,635,595,595,259500,158922500
FMII,2021-10-27,650.00,695,615,635,884000,574340000
FMII,2021-10-26,645.00,670,600,650,346900,225205000
FMII,2021-10-25,600.00,650,525,645,493100,302275000
FMII,2021-10-22,446.00,560,418,560,364600,183303100
FMII,2021-10-21,480.00,480,448,448,75900,34411400
FMII,2021-10-19,565.00,635,480,480,1329600,784825000
FMII,2021-10-18,410.00,510,410,510,248500,120769100
FMII,2021-10-14,434,434,406,412,25000,10470000
FMII,2021-10-13,400,440,380,434,15600,6188800
FMII,2021-10-12,406,406,398,400,12700,5058800
FMII,2021-10-11,410,410,406,406,15100,6167600
FMII,2021-10-08,408,410,402,410,40400,16301200
FMII,2021-10-06,414,436,402,428,24900,10178400
FMII,2021-10-05,440,450,410,410,55300,22963400
FMII,2021-10-01,434,434,430,434,20100,8702800
FMII,2021-09-29,424,436,416,436,14100,5893200
FMII,2021-09-28,454,474,424,424,27500,12228800
FMII,2021-09-27,424,460,410,454,31900,13173600
FMII,2021-09-23,440,470,438,438,28800,13374000
FMII,2021-09-22,498,498,418,428,14400,6379000
FMII,2021-09-21,408,460,408,424,35500,15469000
FMII,2021-09-20,424,426,402,408,28700,11639400
FMII,2021-09-09,428,450,428,450,12500,5432000
FMII,2021-09-07,428,525,424,438,54300,24065700
FMII,2021-09-03,450,482,428,434,48600,22282200
FMII,2021-09-02,422,476,420,434,18600,7864000
FMII,2021-09-01,410,430,410,430,24000,10009400
FMII,2021-08-30,420,448,402,436,21200,8689200
FMII,2021-08-27,430,430,408,428,11200,4623400
FMII,2021-08-24,426,446,418,418,13700,5844600
FMII,2021-08-19,450,450,414,448,10400,4542400
FMII,2021-08-16,496,496,420,468,20300,9382400
