id_ticker,dt_trx,open_prc,high_prc,low_prc,close_prc,volume_trx,value_prc
BBRM,2022-01-31,50.00,50,50,50,48300,2415000
BBRM,2022-01-28,50.00,50,50,50,1300,65000
BBRM,2022-01-27,50.00,0,0,50,0,0
BBRM,2022-01-26,50.00,50,50,50,6000,300000
BBRM,2022-01-25,50.00,50,50,50,400,20000
BBRM,2022-01-24,50.00,50,50,50,20400,1020000
BBRM,2022-01-21,50.00,50,50,50,300,15000
BBRM,2022-01-20,50.00,50,50,50,1800,90000
BBRM,2022-01-19,50.00,50,50,50,22600,1130000
BBRM,2022-01-18,50.00,50,50,50,800,40000
BBRM,2022-01-17,50.00,50,50,50,800,40000
BBRM,2022-01-14,50.00,50,50,50,1100,55000
BBRM,2022-01-13,50.00,50,50,50,1900,95000
BBRM,2022-01-12,50.00,50,50,50,2300,115000
BBRM,2022-01-11,50.00,50,50,50,10200,510000
