id_ticker,dt_trx,open_prc,high_prc,low_prc,close_prc,volume_trx,value_prc
MBSS,2022-01-31,875.00,875,845,855,1025300,875717000
MBSS,2022-01-28,875.00,875,850,870,411200,355643500
MBSS,2022-01-27,890.00,890,860,875,824900,723034500
MBSS,2022-01-26,865.00,910,845,895,2052700,1811963000
MBSS,2022-01-25,930.00,930,865,865,6175200,5358690000
MBSS,2022-01-24,1010.00,1015,930,930,2526300,2376060000
MBSS,2022-01-21,1005.00,1020,985,1000,1854900,1854066000
MBSS,2022-01-20,975.00,1015,950,1000,2397700,2346824000
MBSS,2022-01-19,985.00,1015,955,975,1296800,1293400500
MBSS,2022-01-18,1005.00,1035,980,985,1119200,1120088000
MBSS,2022-01-17,1060.00,1065,1000,1005,718600,735574500
MBSS,2022-01-14,1025.00,1075,1010,1055,2091600,2191502000
MBSS,2022-01-13,1005.00,1025,1005,1015,886200,895147500
MBSS,2022-01-12,1040.00,1040,990,1005,1284100,1288798500
MBSS,2022-01-11,1000.00,1075,985,1030,2562100,2653368500
