id_ticker,dt_trx,open_prc,high_prc,low_prc,close_prc,volume_trx,value_prc
BMHS,2022-01-31,830.00,830,800,815,14572900,11860036500
BMHS,2022-01-28,810.00,830,805,830,15294100,12537763000
BMHS,2022-01-27,855.00,855,810,815,15870600,12984233500
BMHS,2022-01-26,825.00,855,825,840,12829500,10803787500
BMHS,2022-01-25,825.00,840,815,825,12274100,10182690500
BMHS,2022-01-24,805.00,830,800,825,20380300,16645056000
BMHS,2022-01-21,805.00,810,790,805,13557400,10832117000
BMHS,2022-01-20,810.00,820,795,805,14110400,11299851000
BMHS,2022-01-19,825.00,830,800,810,10858300,8818762500
BMHS,2022-01-18,825.00,835,820,825,12675900,10503883000
BMHS,2022-01-17,840.00,845,820,820,11485800,9538403000
BMHS,2022-01-14,800.00,845,785,840,23627400,19455907500
BMHS,2022-01-13,830.00,830,780,800,18421400,14685548000
BMHS,2022-01-12,830.00,850,820,825,14257400,11783446500
BMHS,2022-01-11,845.00,850,825,825,20050800,16655266000
