id_ticker,dt_trx,open_prc,high_prc,low_prc,close_prc,volume_trx,value_prc
URBN,2022-01-31,482.00,500,478,484,71400,34420800
URBN,2022-01-28,470.00,480,468,480,132600,63114400
URBN,2022-01-27,486.00,486,464,468,31000,14501000
URBN,2022-01-26,488.00,488,462,466,18500,8602600
URBN,2022-01-25,484.00,484,468,468,30700,14408200
URBN,2022-01-24,492.00,492,462,464,52200,24373000
URBN,2022-01-21,478.00,478,464,472,71100,33447000
URBN,2022-01-20,484.00,484,458,458,119600,55320600
URBN,2022-01-19,490.00,490,462,464,179200,83707600
URBN,2022-01-18,510.00,510,460,470,660000,307476000
URBN,2022-01-17,515.00,515,494,494,165000,82329600
URBN,2022-01-14,585.00,585,505,515,265200,135014500
URBN,2022-01-13,600.00,600,515,535,231300,123070500
URBN,2022-01-12,555.00,555,535,550,181100,99005000
URBN,2022-01-11,565.00,565,540,555,128900,70126000
