id_ticker,dt_trx,open_prc,high_prc,low_prc,close_prc,volume_trx,value_prc
SDMU,2022-01-03,68.00,68,64,64,18831800,1221032600
SDMU,2021-12-30,73.00,77,68,68,80078400,5739574800
SDMU,2021-12-29,78.00,78,73,73,20511700,1517026200
SDMU,2021-12-28,84.00,86,78,78,76962400,6324362400
SDMU,2021-12-27,79.00,86,74,83,124490300,10134147000
SDMU,2021-12-24,84.00,90,78,79,98132600,8228439600
SDMU,2021-12-23,90.00,92,83,83,24265200,2059744000
SDMU,2021-12-22,80.00,93,78,89,178717200,15554055000
SDMU,2021-12-21,78.00,83,76,78,30832400,2415216100
SDMU,2021-12-20,88.00,98,81,81,119053000,10232211400
SDMU,2021-12-17,77.00,92,71,87,189016900,15874342000
SDMU,2021-12-16,54.00,71,52,71,193379400,12479906500
SDMU,2021-12-15,50.00,53,50,53,26242200,1347546700
SDMU,2021-12-14,50.00,50,50,50,13700,685000
SDMU,2021-12-13,50.00,51,50,50,1049200,52503400
SDMU,2021-12-10,50.00,51,50,50,3047700,152720600
SDMU,2021-12-09,50.00,50,50,50,12600,630000
SDMU,2021-12-08,50.00,50,50,50,10300,515000
SDMU,2021-12-06,50.00,50,50,50,14100,705000
SDMU,2021-12-01,50.00,50,50,50,48100,2405000
SDMU,2021-11-25,50.00,50,50,50,12100,605000
SDMU,2021-11-22,50.00,50,50,50,15600,780000
SDMU,2021-11-17,50.00,50,50,50,29700,1485000
SDMU,2021-11-16,50.00,50,50,50,244900,12245000
SDMU,2021-11-15,50.00,50,50,50,40300,2015000
SDMU,2021-11-12,50.00,50,50,50,22500,1125000
SDMU,2021-11-11,50.00,50,50,50,707700,35385000
SDMU,2021-11-10,50.00,51,50,50,697500,34901100
SDMU,2021-11-09,50.00,54,50,50,11155900,562356400
SDMU,2021-11-08,50.00,50,50,50,28500,1425000
SDMU,2021-11-02,50.00,50,50,50,47000,2350000
SDMU,2021-11-01,50.00,50,50,50,307500,15375000
SDMU,2021-10-29,50.00,50,50,50,10800,540000
SDMU,2021-10-28,50.00,50,50,50,20200,1010000
SDMU,2021-10-27,50.00,50,50,50,371300,18565000
SDMU,2021-10-26,50.00,50,50,50,172200,8610000
SDMU,2021-10-25,50.00,51,50,50,503200,25166600
SDMU,2021-10-22,50.00,51,50,50,1309300,65563700
SDMU,2021-10-21,50.00,50,50,50,911400,45570000
SDMU,2021-10-19,51.00,51,50,50,2153800,107779500
SDMU,2021-10-18,50.00,51,50,51,1511500,75607500
SDMU,2021-10-15,50,50,50,50,229000,11450000
SDMU,2021-10-14,50,50,50,50,87200,4360000
SDMU,2021-10-13,50,50,50,50,44500,2225000
SDMU,2021-10-12,50,50,50,50,103500,5175000
SDMU,2021-10-11,51,51,50,50,1459700,72990400
SDMU,2021-10-08,50,51,50,51,933000,46661100
SDMU,2021-10-07,50,51,50,50,601600,30080800
SDMU,2021-10-06,50,51,50,50,1478000,73903000
SDMU,2021-10-05,50,50,50,50,343400,17170000
SDMU,2021-10-04,50,51,50,50,3628400,181585100
SDMU,2021-10-01,50,50,50,50,1001000,50050000
SDMU,2021-09-30,50,51,50,50,3131300,156808800
SDMU,2021-09-29,50,52,50,50,3834800,193220800
SDMU,2021-09-28,51,53,50,51,5971100,306141000
SDMU,2021-09-27,51,55,50,51,4331000,223246900
SDMU,2021-09-24,54,54,50,51,9617900,491674600
SDMU,2021-09-23,50,56,50,53,32236700,1724269300
SDMU,2021-09-22,55,55,51,51,25574900,1319490600
SDMU,2021-09-21,50,63,50,54,136300700,7904008700
SDMU,2021-09-20,50,50,50,50,110000,5500000
SDMU,2021-09-17,50,50,50,50,26500,1325000
SDMU,2021-09-16,50,50,50,50,156100,7805000
SDMU,2021-09-15,50,50,50,50,385800,19290000
SDMU,2021-09-14,50,51,50,50,2689100,134515700
SDMU,2021-09-13,50,50,50,50,765300,38265000
SDMU,2021-09-10,50,50,50,50,124700,6235000
SDMU,2021-09-09,50,50,50,50,1003200,50160000
SDMU,2021-09-08,50,50,50,50,164100,8205000
SDMU,2021-09-07,50,50,50,50,37300,1865000
SDMU,2021-09-06,50,50,50,50,21700,1085000
SDMU,2021-09-03,50,50,50,50,20100,1005000
SDMU,2021-09-01,50,50,50,50,10300,515000
SDMU,2021-08-31,50,50,50,50,48000,2400000
SDMU,2021-08-30,50,50,50,50,27600,1380000
SDMU,2021-08-27,50,50,50,50,20900,1045000
SDMU,2021-08-26,50,50,50,50,22500,1125000
SDMU,2021-08-25,50,50,50,50,613600,30680000
SDMU,2021-08-24,50,50,50,50,436600,21830000
SDMU,2021-08-23,50,50,50,50,73800,3690000
SDMU,2021-08-20,50,50,50,50,18300,915000
SDMU,2021-08-19,50,51,50,50,135300,6777800
SDMU,2021-08-18,50,51,50,50,189200,9487900
SDMU,2021-08-16,50,51,50,50,667100,33655000
SDMU,2021-08-13,50,50,50,50,13500,675000
SDMU,2021-08-12,50,51,50,50,114300,5715900
