id_ticker,dt_trx,open_prc,high_prc,low_prc,close_prc,volume_trx,value_prc
KIAS,2022-01-31,50.00,50,50,50,2700,135000
KIAS,2022-01-28,50.00,50,50,50,7000,350000
KIAS,2022-01-27,50.00,50,50,50,2000,100000
KIAS,2022-01-26,50.00,50,50,50,2000,100000
KIAS,2022-01-25,50.00,50,50,50,1800,90000
KIAS,2022-01-24,50.00,50,50,50,500,25000
KIAS,2022-01-21,50.00,50,50,50,400,20000
KIAS,2022-01-20,50.00,50,50,50,27200,1360000
KIAS,2022-01-19,50.00,50,50,50,1700,85000
KIAS,2022-01-18,50.00,50,50,50,104400,5220000
KIAS,2022-01-17,50.00,50,50,50,13600,680000
KIAS,2022-01-14,50.00,50,50,50,5400,270000
KIAS,2022-01-13,50.00,50,50,50,10600,530000
KIAS,2022-01-12,50.00,50,50,50,900,45000
KIAS,2022-01-11,50.00,50,50,50,23900,1195000
