id_ticker,dt_trx,open_prc,high_prc,low_prc,close_prc,volume_trx,value_prc
DRMA,2022-01-31,620.00,675,600,640,39156000,25115231500
DRMA,2022-01-28,595.00,620,580,600,23142500,13947899500
DRMA,2022-01-27,630.00,635,590,595,22681400,13636281000
DRMA,2022-01-26,600.00,635,575,630,23395700,14034353500
DRMA,2022-01-25,575.00,600,560,600,16270400,9395251500
DRMA,2022-01-24,620.00,630,590,590,12369500,7510564000
DRMA,2022-01-21,610.00,620,580,615,13399300,8056703000
DRMA,2022-01-20,630.00,645,610,610,13305300,8330274500
DRMA,2022-01-19,660.00,660,630,635,10176500,6554671000
DRMA,2022-01-18,640.00,670,625,655,19046500,12352553000
DRMA,2022-01-17,680.00,680,640,640,11711000,7664758000
DRMA,2022-01-14,665.00,685,630,675,23482900,15427043500
DRMA,2022-01-13,690.00,700,660,665,12609800,8488895000
DRMA,2022-01-12,690.00,715,675,690,30660700,21338604000
DRMA,2022-01-11,705.00,710,650,690,33004700,22304880000
