id_ticker,dt_trx,open_prc,high_prc,low_prc,close_prc,volume_trx,value_prc
SPMA,2022-01-31,725.00,755,725,740,1762900,1305602500
SPMA,2022-01-28,705.00,745,665,725,3765800,2646835000
SPMA,2022-01-27,710.00,735,700,700,1188400,847726500
SPMA,2022-01-26,740.00,740,690,705,3373700,2389100000
SPMA,2022-01-25,790.00,795,740,740,3555300,2677610000
SPMA,2022-01-24,810.00,815,780,795,1260800,1008987000
SPMA,2022-01-21,795.00,810,755,805,3648900,2849754000
SPMA,2022-01-20,810.00,815,785,795,1439600,1148844500
SPMA,2022-01-19,815.00,815,780,810,2428600,1934287500
SPMA,2022-01-18,820.00,820,795,800,1435000,1151998000
SPMA,2022-01-17,815.00,820,800,810,1485700,1200305500
SPMA,2022-01-14,820.00,825,780,815,1994600,1594309000
SPMA,2022-01-13,835.00,850,810,820,1686500,1390851500
SPMA,2022-01-12,815.00,840,815,835,2641400,2185510000
SPMA,2022-01-11,805.00,830,795,810,1200300,969480500
