id_ticker,dt_trx,open_prc,high_prc,low_prc,close_prc,volume_trx,value_prc
MEDC,2022-01-31,550.00,560,535,555,82051100,44936091000
MEDC,2022-01-28,510.00,550,500,545,111893300,59136616500
MEDC,2022-01-27,515.00,520,500,510,62050300,31578836000
MEDC,2022-01-26,484.00,510,484,510,53170200,26437317600
MEDC,2022-01-25,496.00,498,476,482,72711300,35093808000
MEDC,2022-01-24,515.00,515,496,500,76213300,38335363200
MEDC,2022-01-21,510.00,530,510,520,47061800,24392223500
MEDC,2022-01-20,505.00,530,505,520,98485700,51023313000
MEDC,2022-01-19,482.00,510,476,500,129142100,64245549900
MEDC,2022-01-18,474.00,480,464,480,29608300,13980900200
MEDC,2022-01-17,478.00,478,470,472,17101300,8115693400
MEDC,2022-01-14,478.00,478,468,472,22463200,10602129600
MEDC,2022-01-13,480.00,484,476,478,15918100,7627563600
MEDC,2022-01-12,480.00,484,468,478,24663300,11783189200
MEDC,2022-01-11,482.00,482,470,474,31835700,15112920600
