id_ticker,dt_trx,open_prc,high_prc,low_prc,close_prc,volume_trx,value_prc
APII,2022-01-03,220.00,228,206,212,3094900,660951600
APII,2021-12-30,236.00,244,220,220,1646500,382885800
APII,2021-12-29,226.00,246,220,236,4512000,1053745400
APII,2021-12-28,224.00,236,222,226,2360900,544176200
APII,2021-12-27,218.00,240,210,224,3095200,699025000
APII,2021-12-24,232.00,242,216,216,910300,198924800
APII,2021-12-23,244.00,244,232,232,259200,61440400
APII,2021-12-22,244.00,250,240,244,465100,113391800
APII,2021-12-21,250.00,252,228,244,1781800,422187800
APII,2021-12-20,256.00,258,242,244,416400,102314000
APII,2021-12-17,246.00,260,236,254,2463800,611425200
APII,2021-12-16,254.00,260,240,246,960100,239595800
APII,2021-12-15,264.00,266,254,254,667100,170858000
APII,2021-12-14,258.00,264,252,264,794800,205652400
APII,2021-12-13,266.00,274,258,260,1480800,391585200
APII,2021-12-10,268.00,274,264,264,1375500,366787400
APII,2021-12-09,270.00,284,264,268,3951500,1085414800
APII,2021-12-08,284.00,284,268,272,3442500,944161200
APII,2021-12-07,248.00,290,242,276,19934800,5437196000
APII,2021-12-06,224.00,250,210,246,8335300,1911709800
APII,2021-12-03,234.00,238,222,224,3036800,699245000
APII,2021-12-02,232.00,248,228,234,6221500,1484656600
APII,2021-12-01,187.00,242,186,232,7778500,1771879400
APII,2021-11-30,196.00,199,185,186,1087200,206074600
APII,2021-11-29,208.00,212,194,194,914800,181051700
APII,2021-11-26,220.00,216,197,208,1417200,293295500
APII,2021-11-25,220.00,230,208,208,4714400,1014967600
APII,2021-11-24,188.00,250,188,218,23869200,5370948300
APII,2021-11-23,185.00,200,184,187,1239500,235617100
APII,2021-11-22,190.00,192,180,185,133100,24596900
APII,2021-11-19,190.00,193,186,186,717800,136718500
APII,2021-11-18,185.00,191,185,190,1122500,210544800
APII,2021-11-17,186.00,188,183,184,334600,62083100
APII,2021-11-16,189.00,191,183,183,1189300,220656300
APII,2021-11-15,184.00,210,184,188,5928000,1146571300
APII,2021-11-12,184.00,184,180,181,74500,13597300
APII,2021-11-11,185.00,185,182,183,990300,181402000
APII,2021-11-10,185.00,187,183,185,1156500,214106400
APII,2021-11-09,181.00,187,181,185,1520800,281075200
APII,2021-11-08,181.00,185,180,182,769600,140477000
APII,2021-11-05,182.00,185,181,181,278500,51393100
APII,2021-11-04,181.00,187,181,182,715600,131492100
APII,2021-11-03,183.00,185,179,181,65100,11767300
APII,2021-11-02,185.00,187,183,183,1417200,261177900
APII,2021-11-01,180.00,185,179,183,716300,130854100
APII,2021-10-29,183.00,186,181,181,326700,60570700
APII,2021-10-28,183.00,184,181,183,182500,33416300
APII,2021-10-27,186.00,186,181,183,261200,47879200
APII,2021-10-26,185.00,185,183,185,257800,47562900
APII,2021-10-25,185.00,187,184,185,845200,157227400
APII,2021-10-22,182.00,185,181,185,788800,145134100
APII,2021-10-21,183.00,184,182,182,360400,65663800
APII,2021-10-19,184.00,184,182,183,875000,160852200
APII,2021-10-18,182.00,184,181,182,165500,30176000
APII,2021-10-15,182,185,180,181,567800,104045700
APII,2021-10-14,180,185,180,185,283100,51981700
APII,2021-10-13,180,185,180,180,91300,16684200
APII,2021-10-12,181,181,180,180,47600,8580100
APII,2021-10-08,180,184,180,181,322400,59033400
APII,2021-10-07,182,187,180,180,90200,16621000
APII,2021-10-06,184,184,180,182,15000,2742000
APII,2021-10-05,183,183,181,183,53100,9701100
APII,2021-10-04,183,183,179,183,168600,30411200
APII,2021-10-01,183,183,182,183,59700,10875000
APII,2021-09-30,183,188,181,183,142400,25963700
APII,2021-09-29,188,188,182,183,86200,15764400
APII,2021-09-28,188,188,184,188,53000,9853300
APII,2021-09-27,184,188,182,188,385200,71520800
APII,2021-09-24,186,190,184,184,140700,25975600
APII,2021-09-23,187,189,185,186,440300,82776700
APII,2021-09-22,188,195,184,187,2317400,435452500
APII,2021-09-21,184,194,181,187,3103400,580230400
APII,2021-09-20,185,185,180,183,1023200,187031400
APII,2021-09-17,183,183,177,180,971200,175027000
APII,2021-09-16,188,192,177,182,783800,145940000
APII,2021-09-15,176,191,175,188,962700,180052200
APII,2021-09-14,180,180,176,176,11900,2119300
APII,2021-09-10,175,180,174,177,36000,6429500
APII,2021-09-09,177,180,177,177,53700,9605600
APII,2021-09-08,177,179,177,177,29600,5265300
APII,2021-09-07,179,179,174,178,19100,3347700
APII,2021-09-06,178,180,173,179,73100,12802900
APII,2021-09-03,179,180,176,178,32700,5817500
APII,2021-09-02,183,184,173,179,101400,17661500
APII,2021-09-01,180,182,175,180,394500,69516500
APII,2021-08-31,181,189,176,180,664200,120189300
APII,2021-08-30,175,193,174,181,1481200,270656500
APII,2021-08-27,173,175,173,175,23700,4120100
APII,2021-08-26,176,176,173,173,131700,22954000
APII,2021-08-25,175,177,174,174,10600,1850700
APII,2021-08-23,175,177,175,177,22500,3938300
APII,2021-08-20,177,177,173,176,39400,6838400
APII,2021-08-19,177,178,176,177,112300,19824600
APII,2021-08-18,177,180,174,177,43600,7646300
APII,2021-08-16,177,179,174,177,39000,6864500
APII,2021-08-13,175,180,175,177,51200,9172800
APII,2021-08-12,176,178,175,177,28800,5076500
