id_ticker,dt_trx,open_prc,high_prc,low_prc,close_prc,volume_trx,value_prc
NRCA,2022-01-31,270.00,280,268,274,268400,72912200
NRCA,2022-01-28,270.00,274,268,272,168400,45651600
NRCA,2022-01-27,272.00,276,268,270,268300,72107200
NRCA,2022-01-26,274.00,274,268,272,441300,119674800
NRCA,2022-01-25,280.00,282,272,274,331200,91328200
NRCA,2022-01-24,284.00,284,280,280,161000,45182200
NRCA,2022-01-21,284.00,286,280,284,135600,38306200
NRCA,2022-01-20,284.00,288,280,282,90700,25564400
NRCA,2022-01-19,282.00,282,280,282,191600,53852800
NRCA,2022-01-18,286.00,288,276,282,1479700,409414200
NRCA,2022-01-17,288.00,290,270,284,570900,160125400
NRCA,2022-01-14,288.00,290,284,288,96900,27845000
NRCA,2022-01-13,284.00,288,284,286,199700,57146800
NRCA,2022-01-12,290.00,290,282,284,632700,180470200
NRCA,2022-01-11,288.00,292,284,288,533300,153294200
