id_ticker,dt_trx,open_prc,high_prc,low_prc,close_prc,volume_trx,value_prc
MARK,2022-01-03,1075.00,1220,1070,1175,13850000,15681158000
MARK,2021-12-30,1060.00,1075,1035,1075,3303500,3501219000
MARK,2021-12-29,1085.00,1085,1060,1060,2532000,2715208500
MARK,2021-12-28,1075.00,1095,1070,1085,5795000,6280732000
MARK,2021-12-27,1060.00,1085,1055,1075,6761800,7239502500
MARK,2021-12-24,1100.00,1100,1055,1060,3537500,3837897000
MARK,2021-12-23,1055.00,1105,1055,1100,9339200,10049965500
MARK,2021-12-22,1060.00,1075,1050,1055,3409000,3616014000
MARK,2021-12-21,1085.00,1095,1060,1060,2885800,3120485500
MARK,2021-12-20,1070.00,1110,1055,1085,10638700,11522673000
MARK,2021-12-17,1090.00,1090,1055,1070,3707900,3961137500
MARK,2021-12-16,1090.00,1110,1070,1090,6277900,6873087000
MARK,2021-12-15,1075.00,1100,1055,1090,8014000,8631903500
MARK,2021-12-14,1070.00,1090,1065,1075,6019000,6498537000
MARK,2021-12-13,1070.00,1085,1060,1075,4322400,4640934000
MARK,2021-12-10,1055.00,1085,1030,1070,6927400,7336825000
MARK,2021-12-09,1080.00,1080,1050,1055,4623500,4935648500
MARK,2021-12-08,1060.00,1090,1055,1080,5640000,6047768500
MARK,2021-12-07,1050.00,1080,1045,1060,6982100,7425434000
MARK,2021-12-06,1130.00,1130,1040,1050,7520000,7992108500
MARK,2021-12-03,1170.00,1175,1095,1095,8518900,9762382500
MARK,2021-12-02,1195.00,1200,1155,1170,3829800,4523874500
MARK,2021-12-01,1170.00,1205,1165,1195,9573500,11341934500
MARK,2021-11-30,1235.00,1280,1160,1175,15715500,19110915500
MARK,2021-11-29,1165.00,1240,1160,1235,14324000,17250828500
MARK,2021-11-26,1125.00,1175,1145,1165,4615700,5359348000
MARK,2021-11-25,1125.00,1160,1115,1150,5412000,6169068500
MARK,2021-11-24,1115.00,1125,1090,1125,5360500,5910166000
MARK,2021-11-23,1135.00,1135,1100,1115,2374200,2646782500
MARK,2021-11-22,1150.00,1150,1120,1135,3496500,3951874500
MARK,2021-11-19,1160.00,1185,1140,1150,4902400,5711939000
MARK,2021-11-18,1090.00,1160,1080,1160,8791900,9864709000
MARK,2021-11-17,1105.00,1105,1090,1090,1814800,1991367500
MARK,2021-11-16,1095.00,1110,1075,1105,4930100,5387850500
MARK,2021-11-15,1075.00,1095,1060,1095,3818800,4116800000
MARK,2021-11-12,1135.00,1135,1065,1075,6818600,7435451000
MARK,2021-11-11,1130.00,1160,1125,1135,4209300,4820597500
MARK,2021-11-10,1140.00,1155,1130,1130,2458000,2804780500
MARK,2021-11-09,1120.00,1140,1110,1140,4201500,4755351000
MARK,2021-11-08,1155.00,1165,1110,1120,4022500,4579941000
MARK,2021-11-05,1115.00,1155,1115,1155,5220200,5938329500
MARK,2021-11-04,1125.00,1140,1110,1115,4182400,4712877500
MARK,2021-11-03,1140.00,1155,1085,1125,7317500,8204726500
MARK,2021-11-02,1155.00,1160,1125,1140,3251300,3707892500
MARK,2021-11-01,1220.00,1235,1135,1155,7474500,8814734500
MARK,2021-10-29,1115.00,1240,1110,1220,18374900,21720434000
MARK,2021-10-28,1155.00,1185,1115,1115,8171500,9449312000
MARK,2021-10-27,1170.00,1195,1140,1155,5513800,6436495000
MARK,2021-10-26,1230.00,1230,1170,1170,5189800,6213851500
MARK,2021-10-25,1200.00,1255,1195,1230,16414800,20180853000
MARK,2021-10-22,1150.00,1200,1140,1200,12722500,14990966500
MARK,2021-10-21,1100.00,1150,1090,1150,13936400,15626330500
MARK,2021-10-19,1095.00,1115,1070,1100,6281700,6865285500
MARK,2021-10-18,1005.00,1095,1000,1095,18045500,18994132500
MARK,2021-10-15,1015,1020,1005,1005,2722800,2755239000
MARK,2021-10-14,1035,1040,1015,1015,2754800,2833409500
MARK,2021-10-13,1000,1055,990,1035,7804100,7942717000
MARK,2021-10-12,1000,1000,975,1000,2773200,2743032000
MARK,2021-10-11,980,995,975,995,3236200,3188942500
MARK,2021-10-08,980,995,980,980,5482200,5408582500
MARK,2021-10-07,975,990,970,980,4219200,4140152500
MARK,2021-10-06,950,985,945,975,3275500,3173901500
MARK,2021-10-05,960,970,950,950,3076800,2955834000
MARK,2021-10-04,945,960,940,955,2901900,2760762000
MARK,2021-10-01,935,950,935,945,2262100,2127873500
MARK,2021-09-30,925,940,920,935,2261300,2108664000
MARK,2021-09-29,960,960,920,920,4857800,4541907000
MARK,2021-09-28,975,975,950,960,1316200,1262918500
MARK,2021-09-27,980,995,970,970,1752900,1718863500
MARK,2021-09-24,990,1000,975,980,2676000,2647971500
MARK,2021-09-23,975,1010,975,995,4738400,4707545500
MARK,2021-09-22,970,990,955,975,3437200,3366779500
MARK,2021-09-21,990,995,955,970,2600600,2544468000
MARK,2021-09-20,1000,1020,985,995,3845500,3860068500
MARK,2021-09-17,995,1010,985,1005,2937000,2927867000
MARK,2021-09-16,995,1015,995,1000,3355300,3367934000
MARK,2021-09-15,980,1015,975,1000,4761300,4760528500
MARK,2021-09-14,985,990,975,985,1632300,1601257000
MARK,2021-09-13,1035,1045,985,985,3903700,3991094000
MARK,2021-09-10,955,1040,955,1035,13235800,13314439000
MARK,2021-09-09,950,965,950,955,2777100,2652794000
MARK,2021-09-08,965,980,950,950,2734300,2632713000
MARK,2021-09-07,975,975,950,965,4219000,4070945000
MARK,2021-09-06,925,970,925,970,5192100,4956707500
MARK,2021-09-03,905,925,900,925,3043200,2788328000
MARK,2021-09-02,915,925,905,905,3155500,2899066500
MARK,2021-09-01,915,920,905,915,2610600,2377378500
MARK,2021-08-31,915,920,905,915,2548400,2321319500
MARK,2021-08-30,900,920,900,915,2654000,2421861500
MARK,2021-08-27,905,920,900,900,1878600,1709926500
MARK,2021-08-26,915,930,905,905,2692500,2464549000
MARK,2021-08-25,910,925,910,915,2883100,2645148500
MARK,2021-08-24,910,915,900,910,2227300,2022835500
MARK,2021-08-23,895,910,890,910,1749400,1579739000
MARK,2021-08-20,925,925,880,895,2064400,1851720500
MARK,2021-08-19,940,940,920,925,2550500,2370484000
MARK,2021-08-18,950,950,920,940,2513700,2331237500
MARK,2021-08-16,975,975,945,950,1608300,1538095500
MARK,2021-08-13,1005,1010,975,975,2483800,2467991000
MARK,2021-08-12,960,1020,960,1005,7185700,7142242000
