id_ticker,dt_trx,open_prc,high_prc,low_prc,close_prc,volume_trx,value_prc
SMMT,2022-01-03,202.00,202,194,200,7772000,1551569200
SMMT,2021-12-30,206.00,212,202,202,4932700,1008746800
SMMT,2021-12-29,212.00,216,208,210,2955900,623055600
SMMT,2021-12-28,208.00,218,204,212,8803500,1877227200
SMMT,2021-12-27,212.00,214,198,208,11513200,2354989500
SMMT,2021-12-24,218.00,220,212,212,6494400,1385983000
SMMT,2021-12-23,220.00,224,212,218,5767300,1254859600
SMMT,2021-12-22,220.00,224,214,220,12629400,2772806000
SMMT,2021-12-21,214.00,218,210,214,9649200,2060045000
SMMT,2021-12-20,222.00,226,214,214,11757700,2538455800
SMMT,2021-12-17,220.00,224,216,222,19106500,4216996000
SMMT,2021-12-16,214.00,226,208,216,44201300,9682073600
SMMT,2021-12-15,214.00,216,206,214,14545200,3095994400
SMMT,2021-12-14,212.00,220,206,210,27299000,5828415600
SMMT,2021-12-13,202.00,212,202,210,12482700,2611464000
SMMT,2021-12-10,204.00,206,202,202,6398100,1299801400
SMMT,2021-12-09,202.00,208,202,204,10062900,2058980200
SMMT,2021-12-08,206.00,220,202,202,40602800,8537849400
SMMT,2021-12-07,210.00,210,202,204,7624000,1561152600
SMMT,2021-12-06,200.00,206,200,206,10624300,2154967400
SMMT,2021-12-03,204.00,206,199,200,7146900,1434185000
SMMT,2021-12-02,204.00,210,200,204,22007400,4492735400
SMMT,2021-12-01,195.00,210,195,202,43384900,8769519100
SMMT,2021-11-30,190.00,198,188,192,6618700,1277658600
SMMT,2021-11-29,191.00,192,183,190,7760300,1460547500
SMMT,2021-11-26,196.00,198,191,191,12663500,2446577000
SMMT,2021-11-25,196.00,202,196,197,7986800,1589552500
SMMT,2021-11-24,197.00,202,197,198,5998500,1189811700
SMMT,2021-11-23,195.00,206,194,197,28216000,5672531800
SMMT,2021-11-22,197.00,198,192,193,6336600,1231249500
SMMT,2021-11-19,188.00,204,188,196,10315400,2038704300
SMMT,2021-11-18,200.00,204,194,197,6897300,1360923300
SMMT,2021-11-17,193.00,208,190,200,28770900,5797176900
SMMT,2021-11-16,194.00,202,192,193,20813300,4076918800
